"","Level_Number","Report_Number","Table_Number","Line_Number","CO","DIST","SCHL","Line_Text","NoStud5","NoHFZ5","Perc5a","Perc5b","Perc5c","NoStud7","NoHFZ7","Perc7a","Perc7b","Perc7c","NoStud9","NoHFZ9","Perc9a","Perc9b","Perc9c","ChrtNum"
"1142",1,3,1,4,41,68890,6043632,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1143",1,3,1,5,41,68890,6043632,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1144",1,3,1,6,41,68890,6043632,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1145",1,3,1,1,41,10413,117143,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1146",1,3,1,2,41,10413,117143,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1147",1,3,1,3,41,10413,117143,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1148",1,3,1,4,41,10413,117143,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1149",1,3,1,5,41,10413,117143,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1150",1,3,1,6,41,10413,117143,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1151",1,3,1,1,41,10413,113332,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1152",1,3,1,2,41,10413,113332,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1153",1,3,1,3,41,10413,113332,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1154",1,3,1,4,41,10413,113332,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1155",1,3,1,5,41,10413,113332,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1156",1,3,1,6,41,10413,113332,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1157",1,3,1,1,41,10413,113266,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1158",1,3,1,2,41,10413,113266,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1159",1,3,1,3,41,10413,113266,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1160",1,3,1,4,41,10413,113266,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1161",1,3,1,5,41,10413,113266,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1162",1,3,1,6,41,10413,113266,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1163",1,3,1,1,40,75465,6042980,"Aerobic Capacity                   ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"1164",1,3,1,2,40,75465,6042980,"Body Composition                   ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"1165",1,3,1,3,40,75465,6042980,"Abdominal Strength                 ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"1166",1,3,1,4,40,75465,6042980,"Trunk Extension Strength           ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"1167",1,3,1,5,40,75465,6042980,"Upper Body Strength                ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"1168",1,3,1,6,40,75465,6042980,"Flexibility                        ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"1169",1,3,1,1,40,75465,6042972,"Aerobic Capacity                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1170",1,3,1,2,40,75465,6042972,"Body Composition                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1171",1,3,1,3,40,75465,6042972,"Abdominal Strength                 ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1172",1,3,1,4,40,75465,6042972,"Trunk Extension Strength           ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1173",1,3,1,5,40,75465,6042972,"Upper Body Strength                ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1174",1,3,1,6,40,75465,6042972,"Flexibility                        ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1175",1,3,1,1,40,75465,4032009,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1176",1,3,1,2,40,75465,4032009,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1177",1,3,1,3,40,75465,4032009,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1178",1,3,1,4,40,75465,4032009,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1179",1,3,1,5,40,75465,4032009,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1180",1,3,1,6,40,75465,4032009,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1181",1,3,1,1,40,75457,6113096,"Aerobic Capacity                   ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1182",1,3,1,2,40,75457,6113096,"Body Composition                   ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1183",1,3,1,3,40,75457,6113096,"Abdominal Strength                 ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1184",1,3,1,4,40,75457,6113096,"Trunk Extension Strength           ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1185",1,3,1,5,40,75457,6113096,"Upper Body Strength                ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1186",1,3,1,6,40,75457,6113096,"Flexibility                        ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1187",1,3,1,1,40,75457,6109151,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1188",1,3,1,2,40,75457,6109151,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1189",1,3,1,3,40,75457,6109151,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1190",1,3,1,4,40,75457,6109151,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1191",1,3,1,5,40,75457,6109151,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1192",1,3,1,6,40,75457,6109151,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1193",1,3,1,1,40,75457,6108377,"Aerobic Capacity                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1194",1,3,1,2,40,75457,6108377,"Body Composition                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1195",1,3,1,3,40,75457,6108377,"Abdominal Strength                 ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1196",1,3,1,4,40,75457,6108377,"Trunk Extension Strength           ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1197",1,3,1,5,40,75457,6108377,"Upper Body Strength                ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1198",1,3,1,6,40,75457,6108377,"Flexibility                        ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1199",1,3,1,1,40,75457,6101570,"Aerobic Capacity                   ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1200",1,3,1,2,40,75457,6101570,"Body Composition                   ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1201",1,3,1,3,40,75457,6101570,"Abdominal Strength                 ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1202",1,3,1,4,40,75457,6101570,"Trunk Extension Strength           ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1203",1,3,1,5,40,75457,6101570,"Upper Body Strength                ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1204",1,3,1,6,40,75457,6101570,"Flexibility                        ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"1205",1,3,1,1,40,75457,6043137,"Aerobic Capacity                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1206",1,3,1,2,40,75457,6043137,"Body Composition                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1207",1,3,1,3,40,75457,6043137,"Abdominal Strength                 ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1208",1,3,1,4,40,75457,6043137,"Trunk Extension Strength           ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1209",1,3,1,5,40,75457,6043137,"Upper Body Strength                ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1210",1,3,1,6,40,75457,6043137,"Flexibility                        ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1211",1,3,1,1,40,75457,4035754,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"1212",1,3,1,2,40,75457,4035754,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"1213",1,3,1,3,40,75457,4035754,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"1214",1,3,1,4,40,75457,4035754,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"1215",1,3,1,5,40,75457,4035754,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"1216",1,3,1,6,40,75457,4035754,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"1217",1,3,1,1,40,75457,4030243,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1218",1,3,1,2,40,75457,4030243,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1219",1,3,1,3,40,75457,4030243,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1220",1,3,1,4,40,75457,4030243,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1221",1,3,1,5,40,75457,4030243,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1222",1,3,1,6,40,75457,4030243,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1223",1,3,1,1,40,68841,6118145,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1224",1,3,1,2,40,68841,6118145,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1225",1,3,1,3,40,68841,6118145,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1226",1,3,1,4,40,68841,6118145,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1227",1,3,1,5,40,68841,6118145,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1228",1,3,1,6,40,68841,6118145,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1229",1,3,1,1,40,68841,6112155,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1230",1,3,1,2,40,68841,6112155,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1231",1,3,1,3,40,68841,6112155,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1232",1,3,1,4,40,68841,6112155,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1233",1,3,1,5,40,68841,6112155,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1234",1,3,1,6,40,68841,6112155,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1235",1,3,1,1,40,68841,6106371,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1236",1,3,1,2,40,68841,6106371,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1237",1,3,1,3,40,68841,6106371,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1238",1,3,1,4,40,68841,6106371,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1239",1,3,1,5,40,68841,6106371,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1240",1,3,1,6,40,68841,6106371,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1241",1,3,1,1,40,68841,4037701,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1242",1,3,1,2,40,68841,4037701,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1243",1,3,1,3,40,68841,4037701,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1244",1,3,1,4,40,68841,4037701,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1245",1,3,1,5,40,68841,4037701,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1246",1,3,1,6,40,68841,4037701,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"1247",1,3,1,1,40,68841,4030185,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1248",1,3,1,2,40,68841,4030185,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1249",1,3,1,3,40,68841,4030185,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1250",1,3,1,4,40,68841,4030185,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1251",1,3,1,5,40,68841,4030185,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1252",1,3,1,6,40,68841,4030185,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1253",1,3,1,1,40,68833,6043343,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1254",1,3,1,2,40,68833,6043343,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1255",1,3,1,3,40,68833,6043343,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1256",1,3,1,4,40,68833,6043343,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1257",1,3,1,5,40,68833,6043343,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1258",1,3,1,6,40,68833,6043343,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1259",1,3,1,1,40,68825,6043319,"Aerobic Capacity                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1260",1,3,1,2,40,68825,6043319,"Body Composition                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1261",1,3,1,3,40,68825,6043319,"Abdominal Strength                 ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1262",1,3,1,4,40,68825,6043319,"Trunk Extension Strength           ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1263",1,3,1,5,40,68825,6043319,"Upper Body Strength                ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1264",1,3,1,6,40,68825,6043319,"Flexibility                        ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1265",1,3,1,1,40,68825,125807,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1395"
"1266",1,3,1,2,40,68825,125807,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1395"
"1267",1,3,1,3,40,68825,125807,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1395"
"1268",1,3,1,4,40,68825,125807,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1395"
"1269",1,3,1,5,40,68825,125807,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1395"
"1270",1,3,1,6,40,68825,125807,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1395"
"1271",1,3,1,1,40,68825,108522,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1272",1,3,1,2,40,68825,108522,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1273",1,3,1,3,40,68825,108522,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1274",1,3,1,4,40,68825,108522,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1275",1,3,1,5,40,68825,108522,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1276",1,3,1,6,40,68825,108522,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1277",1,3,1,1,40,68759,6043079,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1278",1,3,1,2,40,68759,6043079,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1279",1,3,1,3,40,68759,6043079,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1280",1,3,1,4,40,68759,6043079,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1281",1,3,1,5,40,68759,6043079,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1282",1,3,1,6,40,68759,6043079,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1283",1,3,1,1,40,68759,6043061,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1284",1,3,1,2,40,68759,6043061,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1285",1,3,1,3,40,68759,6043061,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"1286",1,3,1,4,40,68759,6043061,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
